USPM-SA v1.00 DATAFILE 380-1050
wavelength,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,DATA16,DATA17,DATA18,DATA19,DATA20
774.00,1.1147,0.7046,0.3188,0.2598,0.3817,0.4249,0.4150,0.2918,0.2757,0.4827,0.6788,0.5556,0.4530,0.2832,0.2818,0.2056,0.3719,0.4238,0.2683,0.3126
775.00,1.1148,0.7044,0.3196,0.2603,0.3813,0.4245,0.4135,0.2924,0.2765,0.4834,0.6771,0.5549,0.4527,0.2825,0.2814,0.2048,0.3714,0.4231,0.2677,0.3135
776.00,1.1164,0.7067,0.3221,0.2616,0.3838,0.4270,0.4167,0.2933,0.2785,0.4837,0.6783,0.5545,0.4537,0.2834,0.2834,0.2065,0.3735,0.4245,0.2690,0.3155
777.00,1.1179,0.7083,0.3247,0.2627,0.3851,0.4290,0.4172,0.2943,0.2809,0.4859,0.6792,0.5544,0.4550,0.2844,0.2844,0.2090,0.3746,0.4258,0.2708,0.3166
778.00,1.1180,0.7104,0.3267,0.2636,0.3861,0.4297,0.4173,0.2938,0.2834,0.4876,0.6787,0.5547,0.4547,0.2869,0.2849,0.2104,0.3762,0.4260,0.2723,0.3171
779.00,1.1204,0.7126,0.3285,0.2665,0.3867,0.4313,0.4189,0.2950,0.2864,0.4895,0.6804,0.5564,0.4561,0.2888,0.2875,0.2132,0.3780,0.4288,0.2752,0.3210
780.00,1.1217,0.7134,0.3298,0.2681,0.3873,0.4316,0.4192,0.2963,0.2889,0.4887,0.6792,0.5557,0.4564,0.2889,0.2880,0.2135,0.3773,0.4279,0.2768,0.3224
781.00,1.1228,0.7131,0.3307,0.2686,0.3879,0.4327,0.4196,0.2965,0.2891,0.4887,0.6783,0.5558,0.4563,0.2891,0.2891,0.2139,0.3780,0.4277,0.2773,0.3227
782.00,1.1235,0.7150,0.3336,0.2701,0.3897,0.4349,0.4212,0.2978,0.2904,0.4897,0.6795,0.5561,0.4582,0.2904,0.2904,0.2152,0.3788,0.4287,0.2779,0.3240
783.00,1.1238,0.7167,0.3358,0.2710,0.3908,0.4369,0.4209,0.2984,0.2933,0.4919,0.6805,0.5557,0.4583,0.2909,0.2909,0.2172,0.3808,0.4295,0.2784,0.3258
784.00,1.1257,0.7204,0.3380,0.2727,0.3916,0.4391,0.4228,0.3002,0.2967,0.4952,0.6814,0.5565,0.4601,0.2942,0.2927,0.2202,0.3826,0.4314,0.2815,0.3280
785.00,1.1271,0.7212,0.3399,0.2745,0.3926,0.4398,0.4235,0.3010,0.2995,0.4955,0.6806,0.5574,0.4598,0.2960,0.2935,0.2208,0.3831,0.4315,0.2827,0.3299
786.00,1.1283,0.7219,0.3410,0.2768,0.3930,0.4396,0.4240,0.3012,0.3012,0.4962,0.6804,0.5583,0.4605,0.2962,0.2952,0.2215,0.3834,0.4320,0.2844,0.3317
787.00,1.1292,0.7225,0.3422,0.2767,0.3940,0.4407,0.4245,0.3018,0.3029,0.4964,0.6797,0.5572,0.4611,0.2967,0.2967,0.2212,0.3839,0.4309,0.2854,0.3312
788.00,1.1321,0.7245,0.3459,0.2788,0.3965,0.4423,0.4269,0.3041,0.3042,0.4979,0.6802,0.5572,0.4624,0.2978,0.2978,0.2244,0.3853,0.4333,0.2864,0.3345
789.00,1.1332,0.7272,0.3483,0.2810,0.3979,0.4462,0.4284,0.3056,0.3081,0.5009,0.6823,0.5577,0.4645,0.3000,0.2996,0.2276,0.3886,0.4357,0.2886,0.3369
790.00,1.1348,0.7298,0.3503,0.2827,0.3993,0.4478,0.4293,0.3056,0.3107,0.5034,0.6832,0.5588,0.4644,0.3018,0.3005,0.2291,0.3898,0.4363,0.2903,0.3381
791.00,1.1373,0.7324,0.3521,0.2853,0.3998,0.4484,0.4302,0.3063,0.3134,0.5048,0.6831,0.5608,0.4661,0.3045,0.3022,0.2305,0.3908,0.4379,0.2929,0.3413
792.00,1.1397,0.7336,0.3533,0.2865,0.4009,0.4497,0.4317,0.3096,0.3161,0.5062,0.6823,0.5615,0.4677,0.3045,0.3045,0.2326,0.3919,0.4381,0.2955,0.3431
793.00,1.1401,0.7334,0.3550,0.2874,0.4021,0.4511,0.4318,0.3083,0.3164,0.5065,0.6815,0.5614,0.4679,0.3052,0.3045,0.2323,0.3918,0.4379,0.2964,0.3441
794.00,1.1411,0.7355,0.3583,0.2885,0.4036,0.4528,0.4334,0.3099,0.3189,0.5084,0.6824,0.5602,0.4690,0.3053,0.3060,0.2347,0.3938,0.4385,0.2975,0.3448
795.00,1.1422,0.7378,0.3612,0.2911,0.4057,0.4559,0.4346,0.3119,0.3219,0.5108,0.6838,0.5614,0.4706,0.3089,0.3080,0.2379,0.3966,0.4416,0.2993,0.3469
796.00,1.1437,0.7399,0.3622,0.2918,0.4053,0.4572,0.4351,0.3127,0.3255,0.5131,0.6840,0.5615,0.4704,0.3101,0.3088,0.2396,0.3985,0.4429,0.3020,0.3490
797.00,1.1448,0.7422,0.3648,0.2953,0.4075,0.4585,0.4376,0.3138,0.3282,0.5148,0.6845,0.5633,0.4716,0.3123,0.3110,0.2417,0.3986,0.4430,0.3033,0.3517
798.00,1.1452,0.7419,0.3660,0.2950,0.4067,0.4579,0.4364,0.3147,0.3297,0.5144,0.6823,0.5633,0.4710,0.3121,0.3113,0.2417,0.3988,0.4430,0.3047,0.3528
799.00,1.1469,0.7416,0.3678,0.2957,0.4079,0.4594,0.4369,0.3155,0.3313,0.5154,0.6817,0.5621,0.4726,0.3129,0.3129,0.2421,0.4000,0.4428,0.3055,0.3538
800.00,1.1482,0.7442,0.3712,0.2983,0.4099,0.4628,0.4402,0.3171,0.3341,0.5174,0.6823,0.5627,0.4749,0.3144,0.3155,0.2450,0.4020,0.4455,0.3075,0.3555
801.00,1.1485,0.7458,0.3723,0.2990,0.4109,0.4643,0.4402,0.3175,0.3363,0.5191,0.6817,0.5630,0.4749,0.3150,0.3150,0.2469,0.4030,0.4456,0.3083,0.3576
802.00,1.1504,0.7496,0.3743,0.3019,0.4129,0.4665,0.4414,0.3193,0.3398,0.5229,0.6839,0.5641,0.4763,0.3184,0.3176,0.2496,0.4062,0.4481,0.3113,0.3596
803.00,1.1524,0.7516,0.3772,0.3036,0.4136,0.4676,0.4426,0.3205,0.3435,0.5236,0.6841,0.5647,0.4777,0.3212,0.3185,0.2510,0.4069,0.4493,0.3138,0.3624
804.00,1.1539,0.7523,0.3799,0.3063,0.4141,0.4684,0.4436,0.3215,0.3460,0.5240,0.6831,0.5651,0.4779,0.3219,0.3212,0.2523,0.4074,0.4494,0.3161,0.3650
805.00,1.1543,0.7518,0.3807,0.3070,0.4148,0.4693,0.4448,0.3233,0.3452,0.5239,0.6822,0.5649,0.4802,0.3207,0.3207,0.2524,0.4079,0.4476,0.3165,0.3656
806.00,1.1541,0.7529,0.3829,0.3086,0.4169,0.4707,0.4468,0.3239,0.3486,0.5266,0.6827,0.5647,0.4803,0.3226,0.3236,0.2540,0.4090,0.4501,0.3182,0.3662
807.00,1.1567,0.7567,0.3866,0.3107,0.4196,0.4742,0.4480,0.3267,0.3527,0.5299,0.6845,0.5659,0.4832,0.3259,0.3253,0.2576,0.4127,0.4535,0.3198,0.3686
808.00,1.1588,0.7600,0.3895,0.3133,0.4209,0.4759,0.4496,0.3285,0.3562,0.5327,0.6847,0.5674,0.4842,0.3285,0.3271,0.2606,0.4158,0.4551,0.3225,0.3715
809.00,1.1594,0.7608,0.3902,0.3148,0.4208,0.4765,0.4488,0.3276,0.3580,0.5336,0.6830,0.5672,0.4849,0.3301,0.3287,0.2619,0.4154,0.4544,0.3246,0.3733
810.00,1.1626,0.7624,0.3919,0.3178,0.4213,0.4786,0.4506,0.3302,0.3610,0.5346,0.6828,0.5692,0.4857,0.3304,0.3304,0.2630,0.4168,0.4560,0.3274,0.3751
811.00,1.1625,0.7620,0.3939,0.3189,0.4230,0.4792,0.4516,0.3306,0.3616,0.5355,0.6827,0.5679,0.4877,0.3315,0.3315,0.2631,0.4164,0.4558,0.3278,0.3770
812.00,1.1641,0.7652,0.3973,0.3201,0.4255,0.4820,0.4544,0.3329,0.3648,0.5377,0.6839,0.5686,0.4889,0.3329,0.3329,0.2659,0.4191,0.4578,0.3292,0.3787
813.00,1.1656,0.7680,0.4002,0.3221,0.4274,0.4853,0.4558,0.3349,0.3687,0.5418,0.6845,0.5693,0.4910,0.3360,0.3349,0.2705,0.4226,0.4609,0.3318,0.3803
814.00,1.1664,0.7701,0.4008,0.3224,0.4279,0.4849,0.4550,0.3338,0.3709,0.5433,0.6831,0.5691,0.4906,0.3366,0.3353,0.2710,0.4222,0.4607,0.3324,0.3809
815.00,1.1694,0.7733,0.4047,0.3274,0.4312,0.4878,0.4587,0.3375,0.3757,0.5461,0.6856,0.5729,0.4931,0.3399,0.3399,0.2741,0.4258,0.4641,0.3375,0.3861
816.00,1.1710,0.7732,0.4064,0.3287,0.4301,0.4891,0.4596,0.3388,0.3769,0.5466,0.6840,0.5725,0.4941,0.3402,0.3402,0.2740,0.4258,0.4632,0.3388,0.3877
817.00,1.1722,0.7740,0.4090,0.3299,0.4321,0.4914,0.4614,0.3411,0.3790,0.5481,0.6844,0.5720,0.4961,0.3415,0.3425,0.2760,0.4278,0.4643,0.3400,0.3892
818.00,1.1726,0.7759,0.4111,0.3312,0.4330,0.4926,0.4620,0.3415,0.3806,0.5506,0.6844,0.5711,0.4969,0.3429,0.3429,0.2775,0.4286,0.4650,0.3400,0.3894
819.00,1.1739,0.7790,0.4144,0.3327,0.4360,0.4959,0.4638,0.3429,0.3841,0.5531,0.6844,0.5732,0.4988,0.3449,0.3447,0.2805,0.4319,0.4672,0.3432,0.3925
820.00,1.1751,0.7816,0.4168,0.3352,0.4367,0.4975,0.4652,0.3449,0.3887,0.5556,0.6864,0.5746,0.5004,0.3493,0.3472,0.2838,0.4344,0.4698,0.3463,0.3948
821.00,1.1772,0.7832,0.4191,0.3379,0.4373,0.4983,0.4659,0.3458,0.3925,0.5569,0.6848,0.5751,0.5013,0.3503,0.3492,0.2853,0.4359,0.4698,0.3483,0.3970
822.00,1.1779,0.7833,0.4211,0.3422,0.4389,0.4997,0.4671,0.3483,0.3944,0.5590,0.6852,0.5755,0.5027,0.3514,0.3514,0.2862,0.4374,0.4715,0.3499,0.4002
823.00,1.1795,0.7843,0.4223,0.3416,0.4401,0.5012,0.4684,0.3478,0.3940,0.5594,0.6844,0.5755,0.5041,0.3519,0.3521,0.2866,0.4371,0.4714,0.3506,0.4000
824.00,1.1811,0.7864,0.4268,0.3442,0.4433,0.5048,0.4713,0.3512,0.3982,0.5633,0.6859,0.5763,0.5068,0.3537,0.3552,0.2907,0.4403,0.4748,0.3537,0.4037
825.00,1.1820,0.7896,0.4295,0.3465,0.4453,0.5072,0.4725,0.3525,0.4017,0.5661,0.6876,0.5773,0.5093,0.3570,0.3568,0.2936,0.4431,0.4770,0.3562,0.4045
826.00,1.1834,0.7922,0.4317,0.3481,0.4456,0.5092,0.4730,0.3541,0.4055,0.5684,0.6876,0.5779,0.5095,0.3599,0.3584,0.2961,0.4453,0.4776,0.3584,0.4070
827.00,1.1849,0.7949,0.4342,0.3517,0.4479,0.5106,0.4740,0.3563,0.4097,0.5703,0.6864,0.5794,0.5106,0.3623,0.3608,0.2966,0.4464,0.4785,0.3608,0.4098
828.00,1.1886,0.7950,0.4360,0.3540,0.4479,0.5122,0.4768,0.3587,0.4110,0.5722,0.6868,0.5810,0.5126,0.3633,0.3633,0.2990,0.4479,0.4798,0.3633,0.4125
829.00,1.1895,0.7969,0.4399,0.3562,0.4507,0.5135,0.4778,0.3601,0.4135,0.5739,0.6862,0.5808,0.5150,0.3648,0.3648,0.3013,0.4499,0.4809,0.3648,0.4143
830.00,1.1901,0.7986,0.4425,0.3584,0.4523,0.5169,0.4810,0.3626,0.4160,0.5765,0.6887,0.5816,0.5173,0.3662,0.3673,0.3034,0.4530,0.4842,0.3673,0.4160
831.00,1.1915,0.8026,0.4452,0.3590,0.4546,0.5189,0.4814,0.3637,0.4200,0.5800,0.6883,0.5817,0.5189,0.3699,0.3684,0.3072,0.4561,0.4860,0.3699,0.4185
832.00,1.1945,0.8053,0.4476,0.3627,0.4555,0.5217,0.4838,0.3656,0.4242,0.5832,0.6898,0.5832,0.5201,0.3722,0.3706,0.3091,0.4583,0.4870,0.3722,0.4211
833.00,1.1959,0.8069,0.4490,0.3649,0.4569,0.5223,0.4848,0.3665,0.4268,0.5848,0.6888,0.5841,0.5213,0.3738,0.3729,0.3103,0.4579,0.4880,0.3744,0.4236
834.00,1.1970,0.8076,0.4517,0.3681,0.4586,0.5235,0.4857,0.3697,0.4293,0.5863,0.6890,0.5857,0.5235,0.3750,0.3750,0.3122,0.4596,0.4889,0.3766,0.4251
835.00,1.1979,0.8077,0.4542,0.3679,0.4592,0.5250,0.4879,0.3695,0.4303,0.5862,0.6875,0.5848,0.5250,0.3758,0.3758,0.3132,0.4594,0.4897,0.3774,0.4255
836.00,1.1980,0.8111,0.4595,0.3724,0.4629,0.5290,0.4901,0.3740,0.4340,0.5918,0.6900,0.5867,0.5288,0.3790,0.3790,0.3177,0.4645,0.4935,0.3806,0.4290
837.00,1.1997,0.8132,0.4601,0.3725,0.4644,0.5315,0.4909,0.3741,0.4379,0.5937,0.6899,0.5866,0.5293,0.3812,0.3806,0.3195,0.4666,0.4958,0.3828,0.4309
838.00,1.2027,0.8169,0.4646,0.3765,0.4660,0.5336,0.4938,0.3772,0.4434,0.5982,0.6919,0.5891,0.5322,0.3854,0.3837,0.3224,0.4702,0.4987,0.3861,0.4343
839.00,1.2056,0.8209,0.4667,0.3807,0.4680,0.5353,0.4946,0.3794,0.4467,0.5997,0.6906,0.5898,0.5340,0.3876,0.3873,0.3249,0.4716,0.4995,0.3889,0.4382
840.00,1.2065,0.8203,0.4672,0.3797,0.4672,0.5349,0.4953,0.3797,0.4474,0.5992,0.6899,0.5893,0.5333,0.3863,0.3879,0.3236,0.4720,0.4985,0.3896,0.4390
841.00,1.2077,0.8204,0.4712,0.3833,0.4708,0.5388,0.4990,0.3828,0.4508,0.6018,0.6898,0.5910,0.5383,0.3895,0.3899,0.3268,0.4728,0.5002,0.3923,0.4397
842.00,1.2087,0.8225,0.4746,0.3854,0.4729,0.5413,0.5005,0.3845,0.4538,0.6056,0.6923,0.5906,0.5397,0.3912,0.3929,0.3303,0.4771,0.5021,0.3937,0.4421
843.00,1.2100,0.8260,0.4770,0.3864,0.4753,0.5441,0.5010,0.3864,0.4569,0.6084,0.6927,0.5916,0.5412,0.3931,0.3936,0.3339,0.4804,0.5055,0.3965,0.4435
844.00,1.2114,0.8300,0.4807,0.3912,0.4774,0.5482,0.5043,0.3896,0.4621,0.6123,0.6950,0.5954,0.5448,0.3996,0.3964,0.3389,0.4841,0.5078,0.4013,0.4486
845.00,1.2136,0.8304,0.4818,0.3919,0.4778,0.5462,0.5038,0.3903,0.4645,0.6134,0.6928,0.5951,0.5442,0.3984,0.3970,0.3374,0.4832,0.5083,0.4021,0.4496
846.00,1.2164,0.8319,0.4850,0.3954,0.4789,0.5490,0.5071,0.3937,0.4670,0.6145,0.6922,0.5968,0.5463,0.3998,0.4005,0.3391,0.4850,0.5088,0.4049,0.4526
847.00,1.2162,0.8330,0.4875,0.3974,0.4813,0.5498,0.5087,0.3957,0.4693,0.6166,0.6926,0.5967,0.5481,0.4008,0.4025,0.3408,0.4864,0.5093,0.4059,0.4539
848.00,1.2188,0.8365,0.4936,0.3993,0.4837,0.5555,0.5112,0.3976,0.4731,0.6212,0.6954,0.5975,0.5523,0.4043,0.4060,0.3455,0.4919,0.5142,0.4094,0.4576
849.00,1.2205,0.8402,0.4930,0.4014,0.4859,0.5568,0.5134,0.3995,0.4759,0.6227,0.6950,0.5983,0.5549,0.4066,0.4064,0.3478,0.4928,0.5153,0.4116,0.4582
850.00,1.2224,0.8425,0.4974,0.4054,0.4882,0.5594,0.5148,0.4019,0.4818,0.6277,0.6960,0.6005,0.5565,0.4112,0.4094,0.3515,0.4963,0.5177,0.4146,0.4615
851.00,1.2249,0.8445,0.4999,0.4084,0.4884,0.5610,0.5164,0.4049,0.4852,0.6298,0.6961,0.6011,0.5582,0.4134,0.4136,0.3533,0.4989,0.5191,0.4179,0.4650
852.00,1.2255,0.8449,0.5025,0.4100,0.4889,0.5625,0.5169,0.4065,0.4871,0.6308,0.6946,0.6028,0.5589,0.4135,0.4153,0.3539,0.4994,0.5190,0.4202,0.4675
853.00,1.2289,0.8487,0.5071,0.4137,0.4931,0.5652,0.5212,0.4086,0.4895,0.6339,0.6955,0.6021,0.5635,0.4156,0.4191,0.3575,0.5018,0.5230,0.4226,0.4701
854.00,1.2296,0.8499,0.5092,0.4142,0.4963,0.5675,0.5229,0.4115,0.4924,0.6365,0.6979,0.6029,0.5657,0.4172,0.4203,0.3607,0.5043,0.5251,0.4243,0.4716
855.00,1.2297,0.8526,0.5119,0.4170,0.4968,0.5705,0.5235,0.4125,0.4977,0.6397,0.6983,0.6042,0.5678,0.4205,0.4214,0.3637,0.5084,0.5270,0.4267,0.4729
856.00,1.2315,0.8556,0.5136,0.4199,0.4988,0.5736,0.5255,0.4151,0.5006,0.6431,0.6988,0.6070,0.5688,0.4240,0.4240,0.3657,0.5100,0.5291,0.4293,0.4769
857.00,1.2350,0.8591,0.5172,0.4241,0.5011,0.5746,0.5263,0.4170,0.5046,0.6444,0.6982,0.6086,0.5709,0.4260,0.4277,0.3669,0.5119,0.5299,0.4330,0.4797
858.00,1.2375,0.8590,0.5197,0.4259,0.5032,0.5769,0.5301,0.4205,0.5086,0.6470,0.6987,0.6092,0.5736,0.4277,0.4298,0.3699,0.5140,0.5319,0.4349,0.4816
859.00,1.2380,0.8619,0.5237,0.4281,0.5049,0.5796,0.5319,0.4227,0.5103,0.6491,0.6989,0.6105,0.5770,0.4291,0.4328,0.3711,0.5157,0.5345,0.4364,0.4840
860.00,1.2404,0.8651,0.5278,0.4307,0.5079,0.5828,0.5351,0.4265,0.5145,0.6527,0.7004,0.6106,0.5803,0.4331,0.4355,0.3758,0.5200,0.5375,0.4392,0.4880
861.00,1.2417,0.8671,0.5307,0.4325,0.5091,0.5852,0.5348,0.4273,0.5179,0.6561,0.7017,0.6109,0.5802,0.4346,0.4364,0.3796,0.5234,0.5397,0.4416,0.4875
862.00,1.2463,0.8729,0.5342,0.4376,0.5122,0.5902,0.5393,0.4320,0.5249,0.6614,0.7032,0.6159,0.5849,0.4409,0.4411,0.3828,0.5266,0.5446,0.4466,0.4939
863.00,1.2472,0.8735,0.5376,0.4413,0.5133,0.5895,0.5395,0.4334,0.5273,0.6620,0.7022,0.6163,0.5858,0.4413,0.4425,0.3840,0.5273,0.5431,0.4487,0.4956
864.00,1.2487,0.8727,0.5392,0.4418,0.5135,0.5913,0.5410,0.4347,0.5290,0.6629,0.7011,0.6160,0.5877,0.4418,0.4438,0.3841,0.5280,0.5426,0.4501,0.4970
865.00,1.2500,0.8742,0.5425,0.4431,0.5168,0.5941,0.5429,0.4376,0.5315,0.6644,0.7012,0.6165,0.5904,0.4417,0.4483,0.3861,0.5311,0.5458,0.4523,0.4987
866.00,1.2512,0.8785,0.5463,0.4466,0.5186,0.5979,0.5463,0.4411,0.5334,0.6682,0.7031,0.6164,0.5924,0.4466,0.4485,0.3913,0.5352,0.5482,0.4540,0.5002
867.00,1.2537,0.8824,0.5494,0.4495,0.5217,0.5994,0.5480,0.4426,0.5393,0.6733,0.7048,0.6197,0.5957,0.4500,0.4532,0.3945,0.5388,0.5531,0.4574,0.5050
868.00,1.2559,0.8849,0.5519,0.4526,0.5231,0.6020,0.5501,0.4452,0.5445,0.6762,0.7059,0.6215,0.5982,0.4536,0.4554,0.3979,0.5417,0.5547,0.4610,0.5073
869.00,1.2581,0.8874,0.5544,0.4558,0.5246,0.6033,0.5520,0.4478,0.5483,0.6777,0.7056,0.6232,0.6009,0.4558,0.4590,0.4000,0.5432,0.5549,0.4646,0.5111
870.00,1.2600,0.8868,0.5562,0.4573,0.5263,0.6047,0.5526,0.4498,0.5471,0.6794,0.7038,0.6235,0.6029,0.4537,0.4592,0.3995,0.5432,0.5544,0.4648,0.5115
871.00,1.2624,0.8871,0.5616,0.4605,0.5282,0.6083,0.5560,0.4531,0.5522,0.6816,0.7037,0.6233,0.6046,0.4568,0.4624,0.4029,0.5454,0.5578,0.4680,0.5148
872.00,1.2636,0.8918,0.5654,0.4634,0.5328,0.6123,0.5590,0.4558,0.5560,0.6866,0.7072,0.6266,0.6086,0.4604,0.4652,0.4078,0.5515,0.5617,0.4716,0.5178
873.00,1.2660,0.8966,0.5693,0.4670,0.5354,0.6151,0.5618,0.4583,0.5623,0.6909,0.7092,0.6283,0.6114,0.4652,0.4689,0.4125,0.5555,0.5655,0.4752,0.5204
874.00,1.2695,0.8998,0.5716,0.4713,0.5360,0.6168,0.5624,0.4619,0.5675,0.6942,0.7095,0.6300,0.6147,0.4694,0.4716,0.4150,0.5567,0.5678,0.4789,0.5242
875.00,1.2722,0.9017,0.5748,0.4729,0.5388,0.6182,0.5653,0.4634,0.5708,0.6956,0.7088,0.6313,0.6147,0.4708,0.4748,0.4159,0.5596,0.5672,0.4821,0.5275
876.00,1.2736,0.9020,0.5771,0.4760,0.5404,0.6207,0.5670,0.4671,0.5714,0.6959,0.7086,0.6314,0.6182,0.4722,0.4778,0.4172,0.5613,0.5689,0.4835,0.5290
877.00,1.2756,0.9030,0.5809,0.4783,0.5429,0.6246,0.5695,0.4696,0.5752,0.6988,0.7091,0.6331,0.6219,0.4734,0.4802,0.4204,0.5638,0.5714,0.4848,0.5315
878.00,1.2767,0.9079,0.5859,0.4816,0.5463,0.6282,0.5715,0.4720,0.5787,0.7041,0.7121,0.6344,0.6263,0.4758,0.4820,0.4259,0.5688,0.5749,0.4873,0.5349
879.00,1.2797,0.9112,0.5884,0.4833,0.5482,0.6304,0.5731,0.4757,0.5827,0.7086,0.7143,0.6361,0.6284,0.4814,0.4852,0.4298,0.5712,0.5788,0.4909,0.5368
880.00,1.2817,0.9143,0.5913,0.4880,0.5507,0.6329,0.5755,0.4784,0.5880,0.7100,0.7133,0.6373,0.6296,0.4842,0.4880,0.4311,0.5755,0.5799,0.4942,0.5402
881.00,1.2842,0.9150,0.5937,0.4901,0.5515,0.6339,0.5773,0.4805,0.5917,0.7117,0.7126,0.6397,0.6320,0.4853,0.4910,0.4335,0.5764,0.5822,0.4978,0.5438
882.00,1.2868,0.9158,0.5960,0.4922,0.5537,0.6350,0.5793,0.4826,0.5941,0.7133,0.7120,0.6394,0.6345,0.4878,0.4941,0.4332,0.5760,0.5831,0.4999,0.5461
883.00,1.2888,0.9188,0.6009,0.4968,0.5585,0.6412,0.5835,0.4872,0.5989,0.7165,0.7146,0.6414,0.6394,0.4893,0.4951,0.4389,0.5815,0.5855,0.5027,0.5489
884.00,1.2888,0.9218,0.6050,0.4971,0.5602,0.6436,0.5853,0.4894,0.6014,0.7209,0.7167,0.6432,0.6417,0.4929,0.4987,0.4411,0.5856,0.5895,0.5045,0.5509
885.00,1.2927,0.9256,0.6080,0.5015,0.5616,0.6468,0.5867,0.4930,0.6077,0.7250,0.7176,0.6448,0.6448,0.4965,0.5015,0.4454,0.5887,0.5925,0.5081,0.5546
886.00,1.2944,0.9285,0.6112,0.5044,0.5633,0.6488,0.5886,0.4959,0.6131,0.7284,0.7175,0.6469,0.6469,0.5005,0.5044,0.4480,0.5918,0.5944,0.5121,0.5575
887.00,1.2983,0.9289,0.6132,0.5079,0.5646,0.6502,0.5899,0.4984,0.6152,0.7301,0.7167,0.6483,0.6500,0.5023,0.5096,0.4497,0.5938,0.5957,0.5157,0.5604
888.00,1.2981,0.9293,0.6171,0.5095,0.5681,0.6521,0.5915,0.5017,0.6169,0.7319,0.7163,0.6497,0.6521,0.5035,0.5115,0.4510,0.5937,0.5972,0.5173,0.5623
889.00,1.2999,0.9324,0.6216,0.5119,0.5706,0.6549,0.5948,0.5040,0.6196,0.7339,0.7175,0.6490,0.6549,0.5040,0.5138,0.4538,0.5981,0.5981,0.5191,0.5648
890.00,1.3024,0.9361,0.6258,0.5169,0.5747,0.6592,0.5991,0.5068,0.6238,0.7397,0.7209,0.6522,0.6592,0.5090,0.5166,0.4588,0.6033,0.6033,0.5217,0.5677
891.00,1.3040,0.9389,0.6274,0.5174,0.5745,0.6609,0.5998,0.5087,0.6285,0.7417,0.7204,0.6530,0.6609,0.5126,0.5185,0.4613,0.6057,0.6057,0.5244,0.5698
892.00,1.3066,0.9429,0.6306,0.5219,0.5773,0.6642,0.6009,0.5120,0.6346,0.7453,0.7215,0.6562,0.6642,0.5160,0.5219,0.4665,0.6088,0.6088,0.5298,0.5733
893.00,1.3096,0.9433,0.6330,0.5254,0.5804,0.6662,0.6033,0.5155,0.6379,0.7490,0.7212,0.6563,0.6662,0.5190,0.5254,0.4679,0.6107,0.6087,0.5329,0.5770
894.00,1.3106,0.9447,0.6374,0.5280,0.5817,0.6682,0.6066,0.5181,0.6394,0.7498,0.7210,0.6583,0.6692,0.5191,0.5280,0.4684,0.6126,0.6106,0.5340,0.5787
895.00,1.3132,0.9461,0.6418,0.5321,0.5845,0.6731,0.6098,0.5235,0.6438,0.7521,0.7221,0.6589,0.6737,0.5207,0.5321,0.4716,0.6173,0.6138,0.5380,0.5819
896.00,1.3160,0.9493,0.6449,0.5348,0.5887,0.6751,0.6110,0.5248,0.6469,0.7570,0.7250,0.6609,0.6770,0.5246,0.5329,0.4766,0.6209,0.6188,0.5408,0.5848
897.00,1.3187,0.9556,0.6503,0.5386,0.5921,0.6788,0.6145,0.5298,0.6547,0.7631,0.7283,0.6627,0.6808,0.5305,0.5382,0.4820,0.6262,0.6222,0.5442,0.5888
898.00,1.3201,0.9571,0.6514,0.5425,0.5929,0.6800,0.6154,0.5312,0.6582,0.7655,0.7264,0.6655,0.6828,0.5336,0.5404,0.4832,0.6272,0.6223,0.5465,0.5929
899.00,1.3231,0.9590,0.6548,0.5455,0.5948,0.6811,0.6176,0.5354,0.6616,0.7668,0.7250,0.6676,0.6851,0.5354,0.5435,0.4848,0.6305,0.6244,0.5509,0.5961
900.00,1.3238,0.9598,0.6567,0.5470,0.5957,0.6831,0.6201,0.5368,0.6646,0.7667,0.7258,0.6671,0.6890,0.5368,0.5467,0.4860,0.6306,0.6245,0.5531,0.5978
901.00,1.3257,0.9609,0.6631,0.5488,0.5998,0.6875,0.6222,0.5425,0.6671,0.7712,0.7281,0.6671,0.6916,0.5386,0.5488,0.4915,0.6365,0.6284,0.5549,0.5996
902.00,1.3276,0.9650,0.6665,0.5518,0.6030,0.6911,0.6256,0.5436,0.6713,0.7758,0.7294,0.6700,0.6945,0.5416,0.5518,0.4931,0.6399,0.6317,0.5580,0.6010
903.00,1.3321,0.9691,0.6708,0.5567,0.6070,0.6955,0.6285,0.5473,0.6781,0.7819,0.7313,0.6728,0.6987,0.5476,0.5567,0.4991,0.6440,0.6358,0.5629,0.6061
904.00,1.3348,0.9712,0.6734,0.5598,0.6093,0.6982,0.6300,0.5511,0.6833,0.7849,0.7316,0.6754,0.7023,0.5515,0.5598,0.5019,0.6465,0.6383,0.5660,0.6110
905.00,1.3344,0.9712,0.6765,0.5645,0.6081,0.6973,0.6309,0.5541,0.6849,0.7865,0.7304,0.6765,0.7015,0.5520,0.5624,0.5023,0.6475,0.6392,0.5687,0.6122
906.00,1.3386,0.9727,0.6797,0.5666,0.6125,0.7006,0.6354,0.5583,0.6891,0.7876,0.7308,0.6781,0.7068,0.5541,0.5666,0.5056,0.6500,0.6411,0.5723,0.6161
