USPM-SA v1.00 DATAFILE 380-1050
wavelength,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,DATA16,DATA17,DATA18,DATA19,DATA20
778.00,2.3058,4.5173,4.4955,2.5981,3.1013,2.6095,3.9253,2.9140,2.3771,3.6184,3.8703,3.3085,3.5743,2.3803,2.5763,2.1333,3.1370,3.4855,2.1083,3.4785
779.00,2.3165,4.5312,4.5089,2.6077,3.1084,2.6189,3.9351,2.9250,2.3897,3.6289,3.8831,3.3217,3.5817,2.3884,2.5842,2.1405,3.1443,3.4964,2.1169,3.4863
780.00,2.3248,4.5422,4.5196,2.6165,3.1158,2.6267,3.9449,2.9336,2.4002,3.6358,3.8928,3.3324,3.5855,2.3977,2.5920,2.1457,3.1496,3.5067,2.1231,3.4912
781.00,2.3345,4.5534,4.5304,2.6261,3.1228,2.6341,3.9541,2.9431,2.4103,3.6444,3.9037,3.3435,3.5910,2.4066,2.5993,2.1498,3.1545,3.5163,2.1293,3.4983
782.00,2.3443,4.5657,4.5432,2.6359,3.1304,2.6419,3.9641,2.9522,2.4224,3.6547,3.9155,3.3562,3.5981,2.4147,2.6079,2.1550,3.1619,3.5276,2.1356,3.5071
783.00,2.3558,4.5785,4.5548,2.6456,3.1365,2.6506,3.9731,2.9615,2.4345,3.6646,3.9291,3.3673,3.6048,2.4234,2.6181,2.1612,3.1689,3.5396,2.1425,3.5160
784.00,2.3661,4.5899,4.5649,2.6538,3.1423,2.6586,3.9817,2.9701,2.4463,3.6717,3.9396,3.3794,3.6095,2.4307,2.6246,2.1669,3.1748,3.5480,2.1494,3.5213
785.00,2.3755,4.6021,4.5765,2.6634,3.1491,2.6677,3.9908,2.9795,2.4580,3.6815,3.9511,3.3915,3.6140,2.4382,2.6321,2.1738,3.1812,3.5590,2.1567,3.5287
786.00,2.3852,4.6157,4.5893,2.6725,3.1558,2.6759,4.0017,2.9904,2.4695,3.6905,3.9627,3.4043,3.6206,2.4473,2.6403,2.1789,3.1873,3.5701,2.1642,3.5350
787.00,2.3931,4.6274,4.6019,2.6821,3.1635,2.6824,4.0101,2.9983,2.4788,3.6980,3.9742,3.4170,3.6251,2.4560,2.6471,2.1825,3.1929,3.5802,2.1697,3.5414
788.00,2.4044,4.6396,4.6130,2.6930,3.1714,2.6929,4.0212,3.0094,2.4919,3.7099,3.9848,3.4302,3.6325,2.4661,2.6564,2.1886,3.1995,3.5909,2.1773,3.5502
789.00,2.4168,4.6544,4.6277,2.7037,3.1793,2.7025,4.0315,3.0194,2.5066,3.7213,3.9992,3.4441,3.6420,2.4753,2.6677,2.1956,3.2102,3.6042,2.1850,3.5598
790.00,2.4275,4.6691,4.6402,2.7132,3.1864,2.7112,4.0425,3.0302,2.5187,3.7312,4.0133,3.4570,3.6494,2.4841,2.6755,2.2034,3.2176,3.6171,2.1933,3.5692
791.00,2.4390,4.6835,4.6538,2.7235,3.1933,2.7220,4.0555,3.0401,2.5319,3.7411,4.0273,3.4710,3.6569,2.4930,2.6841,2.2094,3.2260,3.6281,2.2014,3.5775
792.00,2.4490,4.6975,4.6679,2.7355,3.2019,2.7303,4.0679,3.0515,2.5440,3.7492,4.0383,3.4833,3.6631,2.5029,2.6931,2.2164,3.2314,3.6400,2.2100,3.5848
793.00,2.4582,4.7101,4.6804,2.7431,3.2085,2.7386,4.0772,3.0599,2.5539,3.7588,4.0482,3.4968,3.6689,2.5111,2.7015,2.2205,3.2371,3.6499,2.2156,3.5913
794.00,2.4688,4.7218,4.6927,2.7535,3.2154,2.7470,4.0879,3.0698,2.5664,3.7683,4.0607,3.5095,3.6773,2.5206,2.7108,2.2264,3.2445,3.6616,2.2225,3.5996
795.00,2.4786,4.7313,4.7018,2.7619,3.2202,2.7545,4.0950,3.0766,2.5772,3.7764,4.0714,3.5200,3.6821,2.5274,2.7181,2.2316,3.2487,3.6718,2.2277,3.6064
796.00,2.4876,4.7425,4.7113,2.7704,3.2264,2.7614,4.1030,3.0844,2.5878,3.7839,4.0821,3.5310,3.6877,2.5346,2.7249,2.2365,3.2551,3.6809,2.2338,3.6121
797.00,2.4970,4.7527,4.7203,2.7780,3.2309,2.7697,4.1119,3.0942,2.5979,3.7907,4.0914,3.5413,3.6907,2.5426,2.7318,2.2417,3.2596,3.6902,2.2417,3.6166
798.00,2.5054,4.7639,4.7314,2.7860,3.2355,2.7755,4.1190,3.1025,2.6084,3.7980,4.1006,3.5527,3.6943,2.5501,2.7379,2.2462,3.2639,3.6992,2.2467,3.6225
799.00,2.5148,4.7750,4.7422,2.7951,3.2429,2.7830,4.1300,3.1109,2.6190,3.8066,4.1115,3.5674,3.6999,2.5588,2.7460,2.2510,3.2698,3.7089,2.2531,3.6302
800.00,2.5239,4.7855,4.7526,2.8051,3.2480,2.7896,4.1383,3.1208,2.6309,3.8166,4.1220,3.5801,3.7056,2.5676,2.7536,2.2561,3.2745,3.7185,2.2588,3.6367
801.00,2.5349,4.7972,4.7638,2.8136,3.2537,2.7988,4.1461,3.1297,2.6431,3.8260,4.1330,3.5928,3.7125,2.5748,2.7628,2.2613,3.2817,3.7300,2.2653,3.6458
802.00,2.5458,4.8093,4.7744,2.8224,3.2613,2.8061,4.1553,3.1395,2.6563,3.8343,4.1463,3.6064,3.7185,2.5834,2.7705,2.2687,3.2886,3.7398,2.2735,3.6522
803.00,2.5559,4.8208,4.7864,2.8312,3.2669,2.8163,4.1657,3.1489,2.6686,3.8432,4.1583,3.6206,3.7230,2.5929,2.7785,2.2745,3.2946,3.7508,2.2812,3.6603
804.00,2.5639,4.8313,4.7974,2.8396,3.2731,2.8223,4.1733,3.1581,2.6778,3.8504,4.1675,3.6333,3.7269,2.6005,2.7843,2.2783,3.2992,3.7602,2.2881,3.6669
805.00,2.5717,4.8406,4.8065,2.8473,3.2772,2.8282,4.1816,3.1652,2.6876,3.8583,4.1748,3.6440,3.7301,2.6072,2.7914,2.2825,3.3017,3.7669,2.2921,3.6715
806.00,2.5828,4.8500,4.8143,2.8560,3.2839,2.8349,4.1887,3.1723,2.6972,3.8656,4.1851,3.6564,3.7353,2.6144,2.7990,2.2863,3.3075,3.7757,2.2976,3.6766
807.00,2.5922,4.8624,4.8266,2.8661,3.2894,2.8427,4.1978,3.1817,2.7100,3.8753,4.1964,3.6695,3.7431,2.6227,2.8066,2.2925,3.3143,3.7876,2.3049,3.6858
808.00,2.6040,4.8758,4.8388,2.8752,3.2975,2.8525,4.2082,3.1917,2.7232,3.8847,4.2086,3.6837,3.7494,2.6322,2.8161,2.3000,3.3215,3.7992,2.3134,3.6935
809.00,2.6122,4.8887,4.8511,2.8838,3.3036,2.8591,4.2186,3.2014,2.7332,3.8915,4.2199,3.6959,3.7550,2.6388,2.8227,2.3045,3.3260,3.8090,2.3197,3.6993
810.00,2.6227,4.9006,4.8630,2.8931,3.3110,2.8674,4.2291,3.2105,2.7445,3.9012,4.2306,3.7102,3.7612,2.6479,2.8297,2.3103,3.3316,3.8191,2.3286,3.7068
811.00,2.6317,4.9117,4.8751,2.9037,3.3182,2.8746,4.2392,3.2197,2.7546,3.9082,4.2420,3.7234,3.7665,2.6566,2.8380,2.3142,3.3360,3.8284,2.3339,3.7135
812.00,2.6422,4.9243,4.8876,2.9135,3.3248,2.8836,4.2497,3.2284,2.7666,3.9199,4.2526,3.7371,3.7734,2.6654,2.8477,2.3199,3.3426,3.8388,2.3405,3.7219
813.00,2.6536,4.9368,4.8988,2.9215,3.3316,2.8914,4.2599,3.2377,2.7785,3.9282,4.2639,3.7497,3.7814,2.6740,2.8571,2.3264,3.3501,3.8507,2.3465,3.7304
814.00,2.6637,4.9492,4.9108,2.9303,3.3394,2.9004,4.2705,3.2468,2.7892,3.9369,4.2762,3.7631,3.7871,2.6821,2.8647,2.3328,3.3564,3.8628,2.3529,3.7372
815.00,2.6729,4.9596,4.9224,2.9398,3.3452,2.9098,4.2800,3.2558,2.8018,3.9450,4.2858,3.7759,3.7929,2.6901,2.8722,2.3386,3.3610,3.8724,2.3619,3.7428
816.00,2.6821,4.9708,4.9342,2.9483,3.3518,2.9173,4.2897,3.2647,2.8123,3.9538,4.2962,3.7891,3.7984,2.6994,2.8792,2.3434,3.3654,3.8819,2.3678,3.7488
817.00,2.6908,4.9820,4.9448,2.9560,3.3596,2.9232,4.2994,3.2740,2.8223,3.9627,4.3056,3.8025,3.8041,2.7071,2.8867,2.3476,3.3691,3.8904,2.3732,3.7560
818.00,2.7009,4.9910,4.9546,2.9653,3.3651,2.9291,4.3080,3.2822,2.8331,3.9695,4.3152,3.8139,3.8083,2.7141,2.8956,2.3509,3.3752,3.8997,2.3785,3.7618
819.00,2.7096,5.0013,4.9634,2.9729,3.3722,2.9376,4.3172,3.2907,2.8438,3.9789,4.3265,3.8263,3.8152,2.7219,2.9028,2.3573,3.3809,3.9106,2.3851,3.7691
820.00,2.7212,5.0133,4.9739,2.9818,3.3791,2.9457,4.3259,3.2996,2.8568,3.9875,4.3389,3.8382,3.8211,2.7300,2.9108,2.3646,3.3873,3.9206,2.3925,3.7777
821.00,2.7302,5.0241,4.9847,2.9904,3.3855,2.9540,4.3349,3.3092,2.8684,3.9955,4.3487,3.8517,3.8243,2.7381,2.9181,2.3706,3.3919,3.9310,2.3996,3.7835
822.00,2.7378,5.0326,4.9941,2.9975,3.3908,2.9591,4.3429,3.3165,2.8772,4.0006,4.3563,3.8621,3.8284,2.7452,2.9235,2.3734,3.3941,3.9368,2.4057,3.7883
823.00,2.7459,5.0420,5.0046,3.0053,3.3971,2.9661,4.3498,3.3255,2.8861,4.0101,4.3664,3.8745,3.8337,2.7530,2.9320,2.3772,3.3999,3.9474,2.4100,3.7939
824.00,2.7570,5.0537,5.0157,3.0162,3.4053,2.9741,4.3589,3.3338,2.8986,4.0202,4.3774,3.8867,3.8396,2.7615,2.9411,2.3843,3.4063,3.9571,2.4178,3.8041
825.00,2.7677,5.0655,5.0267,3.0249,3.4128,2.9826,4.3685,3.3435,2.9112,4.0296,4.3899,3.8990,3.8468,2.7696,2.9494,2.3899,3.4136,3.9670,2.4247,3.8130
826.00,2.7793,5.0807,5.0397,3.0337,3.4204,2.9912,4.3785,3.3532,2.9237,4.0393,4.4025,3.9110,3.8554,2.7769,2.9565,2.3966,3.4207,3.9794,2.4315,3.8219
827.00,2.7871,5.0894,5.0497,3.0409,3.4260,2.9980,4.3877,3.3619,2.9354,4.0452,4.4122,3.9231,3.8586,2.7871,2.9644,2.4018,3.4244,3.9887,2.4400,3.8280
828.00,2.7979,5.1032,5.0632,3.0523,3.4348,3.0072,4.3991,3.3736,2.9465,4.0562,4.4252,3.9381,3.8661,2.7964,2.9734,2.4085,3.4309,4.0004,2.4474,3.8357
829.00,2.8066,5.1144,5.0757,3.0621,3.4432,3.0149,4.4089,3.3835,2.9583,4.0666,4.4360,3.9504,3.8722,2.8050,2.9816,2.4139,3.4362,4.0100,2.4542,3.8435
830.00,2.8168,5.1243,5.0857,3.0701,3.4496,3.0218,4.4164,3.3903,2.9684,4.0748,4.4456,3.9629,3.8785,2.8130,2.9891,2.4188,3.4418,4.0198,2.4604,3.8504
831.00,2.8295,5.1388,5.0966,3.0789,3.4568,3.0303,4.4272,3.4003,2.9815,4.0854,4.4585,3.9741,3.8864,2.8203,2.9989,2.4252,3.4490,4.0305,2.4675,3.8597
832.00,2.8390,5.1510,5.1084,3.0866,3.4642,3.0403,4.4369,3.4096,2.9938,4.0934,4.4700,3.9868,3.8912,2.8292,3.0071,2.4334,3.4573,4.0429,2.4750,3.8676
833.00,2.8478,5.1628,5.1213,3.0969,3.4710,3.0477,4.4477,3.4199,3.0049,4.1027,4.4810,4.0006,3.8974,2.8374,3.0138,2.4378,3.4614,4.0533,2.4836,3.8749
834.00,2.8558,5.1727,5.1328,3.1053,3.4777,3.0548,4.4561,3.4272,3.0148,4.1093,4.4907,4.0134,3.9007,2.8452,3.0207,2.4424,3.4671,4.0614,2.4893,3.8810
835.00,2.8641,5.1830,5.1400,3.1131,3.4843,3.0618,4.4623,3.4357,3.0261,4.1168,4.5004,4.0250,3.9066,2.8529,3.0266,2.4470,3.4702,4.0701,2.4950,3.8873
836.00,2.8752,5.1917,5.1514,3.1217,3.4906,3.0668,4.4725,3.4455,3.0365,4.1261,4.5100,4.0392,3.9130,2.8618,3.0362,2.4510,3.4761,4.0793,2.5009,3.8955
837.00,2.8850,5.2017,5.1606,3.1288,3.4965,3.0742,4.4794,3.4516,3.0478,4.1350,4.5210,4.0501,3.9187,2.8672,3.0434,2.4579,3.4819,4.0891,2.5071,3.9025
838.00,2.8973,5.2181,5.1747,3.1395,3.5065,3.0847,4.4912,3.4633,3.0621,4.1459,4.5343,4.0655,3.9263,2.8775,3.0537,2.4656,3.4909,4.1028,2.5161,3.9110
839.00,2.9064,5.2289,5.1859,3.1466,3.5129,3.0922,4.5012,3.4729,3.0722,4.1520,4.5452,4.0785,3.9318,2.8851,3.0597,2.4715,3.4965,4.1133,2.5237,3.9170
840.00,2.9133,5.2372,5.1975,3.1559,3.5189,3.0998,4.5077,3.4794,3.0816,4.1593,4.5523,4.0902,3.9348,2.8918,3.0668,2.4742,3.4975,4.1198,2.5287,3.9233
841.00,2.9216,5.2467,5.2052,3.1634,3.5242,3.1061,4.5163,3.4882,3.0892,4.1663,4.5624,4.1020,3.9398,2.8996,3.0738,2.4782,3.5039,4.1294,2.5346,3.9290
842.00,2.9320,5.2585,5.2159,3.1731,3.5318,3.1122,4.5236,3.4967,3.1013,4.1774,4.5736,4.1148,3.9463,2.9078,3.0822,2.4841,3.5109,4.1382,2.5408,3.9380
843.00,2.9422,5.2707,5.2283,3.1826,3.5393,3.1205,4.5348,3.5052,3.1146,4.1862,4.5851,4.1278,3.9542,2.9158,3.0903,2.4908,3.5191,4.1508,2.5479,3.9470
844.00,2.9555,5.2807,5.2401,3.1919,3.5447,3.1295,4.5451,3.5158,3.1277,4.1958,4.5973,4.1433,3.9614,2.9253,3.1007,2.5001,3.5277,4.1620,2.5575,3.9546
845.00,2.9626,5.2925,5.2484,3.1969,3.5516,3.1369,4.5522,3.5221,3.1358,4.2010,4.6061,4.1544,3.9647,2.9321,3.1047,2.5028,3.5296,4.1704,2.5625,3.9588
846.00,2.9703,5.3032,5.2603,3.2072,3.5575,3.1441,4.5633,3.5320,3.1465,4.2095,4.6161,4.1690,3.9692,2.9403,3.1117,2.5075,3.5347,4.1796,2.5688,3.9661
847.00,2.9802,5.3121,5.2710,3.2161,3.5650,3.1494,4.5705,3.5393,3.1573,4.2182,4.6247,4.1816,3.9756,2.9478,3.1202,2.5116,3.5399,4.1891,2.5755,3.9715
848.00,2.9919,5.3250,5.2822,3.2247,3.5711,3.1574,4.5797,3.5483,3.1692,4.2284,4.6363,4.1968,3.9840,2.9575,3.1298,2.5186,3.5468,4.1991,2.5840,3.9821
849.00,3.0016,5.3337,5.2920,3.2331,3.5770,3.1655,4.5884,3.5565,3.1783,4.2359,4.6472,4.2066,3.9882,2.9635,3.1363,2.5228,3.5545,4.2084,2.5885,3.9884
850.00,3.0111,5.3465,5.3036,3.2416,3.5850,3.1727,4.5989,3.5664,3.1924,4.2457,4.6586,4.2202,3.9938,2.9729,3.1443,2.5311,3.5612,4.2202,2.5983,3.9967
851.00,3.0208,5.3582,5.3153,3.2502,3.5910,3.1811,4.6085,3.5755,3.2031,4.2525,4.6686,4.2325,3.9994,2.9814,3.1524,2.5364,3.5658,4.2300,2.6062,4.0036
852.00,3.0285,5.3687,5.3249,3.2580,3.5966,3.1879,4.6153,3.5825,3.2107,4.2592,4.6777,4.2414,4.0038,2.9882,3.1585,2.5400,3.5706,4.2382,2.6115,4.0073
853.00,3.0392,5.3791,5.3386,3.2680,3.6042,3.1958,4.6272,3.5920,3.2240,4.2698,4.6889,4.2558,4.0126,2.9969,3.1677,2.5477,3.5761,4.2487,2.6183,4.0180
854.00,3.0510,5.3917,5.3511,3.2782,3.6114,3.2039,4.6368,3.6017,3.2354,4.2797,4.7009,4.2678,4.0180,3.0059,3.1774,2.5520,3.5840,4.2594,2.6258,4.0269
855.00,3.0600,5.4005,5.3588,3.2845,3.6146,3.2100,4.6437,3.6083,3.2463,4.2862,4.7103,4.2755,4.0227,3.0121,3.1825,2.5570,3.5906,4.2684,2.6315,4.0316
856.00,3.0687,5.4111,5.3696,3.2932,3.6202,3.2171,4.6522,3.6161,3.2571,4.2941,4.7212,4.2860,4.0286,3.0193,3.1899,2.5628,3.5970,4.2776,2.6394,4.0388
857.00,3.0785,5.4269,5.3840,3.3023,3.6299,3.2271,4.6661,3.6297,3.2700,4.3047,4.7325,4.2992,4.0380,3.0301,3.1985,2.5720,3.6049,4.2903,2.6489,4.0471
858.00,3.0885,5.4364,5.3953,3.3114,3.6363,3.2356,4.6744,3.6363,3.2794,4.3124,4.7433,4.3109,4.0418,3.0386,3.2054,2.5760,3.6090,4.2977,2.6540,4.0533
859.00,3.0952,5.4443,5.4039,3.3188,3.6411,3.2405,4.6805,3.6426,3.2882,4.3209,4.7511,4.3217,4.0450,3.0450,3.2124,2.5795,3.6130,4.3054,2.6607,4.0595
860.00,3.1069,5.4545,5.4129,3.3278,3.6470,3.2470,4.6889,3.6506,3.3005,4.3293,4.7612,4.3323,4.0524,3.0521,3.2210,2.5858,3.6198,4.3160,2.6672,4.0669
861.00,3.1188,5.4691,5.4273,3.3371,3.6553,3.2569,4.7003,3.6606,3.3132,4.3405,4.7748,4.3441,4.0608,3.0624,3.2299,2.5920,3.6297,4.3294,2.6738,4.0770
862.00,3.1291,5.4802,5.4380,3.3458,3.6611,3.2656,4.7092,3.6723,3.3243,4.3495,4.7855,4.3556,4.0656,3.0708,3.2383,2.5987,3.6373,4.3392,2.6828,4.0840
863.00,3.1363,5.4910,5.4477,3.3520,3.6666,3.2716,4.7187,3.6806,3.3338,4.3529,4.7937,4.3645,4.0707,3.0777,3.2435,2.6035,3.6410,4.3475,2.6900,4.0908
864.00,3.1443,5.4989,5.4567,3.3597,3.6704,3.2779,4.7268,3.6869,3.3424,4.3600,4.8020,4.3739,4.0736,3.0846,3.2507,2.6077,3.6437,4.3545,2.6947,4.0938
865.00,3.1528,5.5096,5.4687,3.3696,3.6777,3.2839,4.7348,3.6957,3.3531,4.3682,4.8117,4.3844,4.0793,3.0921,3.2581,2.6122,3.6501,4.3642,2.7001,4.1010
866.00,3.1632,5.5214,5.4772,3.3790,3.6852,3.2905,4.7427,3.7020,3.3643,4.3792,4.8239,4.3958,4.0858,3.0986,3.2682,2.6186,3.6558,4.3737,2.7073,4.1098
867.00,3.1744,5.5287,5.4876,3.3848,3.6895,3.2997,4.7513,3.7103,3.3746,4.3869,4.8332,4.4036,4.0923,3.1078,3.2738,2.6231,3.6622,4.3823,2.7137,4.1168
868.00,3.1843,5.5412,5.4995,3.3930,3.6954,3.3076,4.7620,3.7195,3.3865,4.3939,4.8446,4.4142,4.0979,3.1157,3.2808,2.6305,3.6694,4.3947,2.7214,4.1239
869.00,3.1915,5.5523,5.5113,3.4012,3.7012,3.3156,4.7728,3.7286,3.3970,4.4021,4.8546,4.4276,4.1036,3.1235,3.2877,2.6353,3.6739,4.4044,2.7291,4.1296
870.00,3.2010,5.5642,5.5231,3.4101,3.7088,3.3225,4.7821,3.7368,3.4082,4.4107,4.8643,4.4369,4.1067,3.1320,3.2963,2.6411,3.6791,4.4144,2.7345,4.1364
871.00,3.2087,5.5720,5.5312,3.4179,3.7125,3.3262,4.7870,3.7431,3.4164,4.4181,4.8712,4.4480,4.1116,3.1376,3.3023,2.6434,3.6832,4.4203,2.7403,4.1416
872.00,3.2199,5.5812,5.5410,3.4265,3.7181,3.3346,4.7971,3.7511,3.4273,4.4264,4.8830,4.4580,4.1199,3.1470,3.3121,2.6499,3.6903,4.4302,2.7464,4.1506
873.00,3.2311,5.5944,5.5518,3.4349,3.7259,3.3427,4.8069,3.7603,3.4392,4.4363,4.8965,4.4714,4.1278,3.1558,3.3201,2.6561,3.6970,4.4425,2.7551,4.1610
874.00,3.2407,5.6049,5.5632,3.4427,3.7299,3.3520,4.8146,3.7691,3.4517,4.4430,4.9051,4.4821,4.1320,3.1619,3.3260,2.6635,3.7033,4.4522,2.7618,4.1659
875.00,3.2482,5.6149,5.5716,3.4488,3.7356,3.3578,4.8229,3.7774,3.4599,4.4502,4.9118,4.4922,4.1362,3.1688,3.3314,2.6675,3.7074,4.4616,2.7679,4.1704
876.00,3.2571,5.6255,5.5837,3.4593,3.7412,3.3658,4.8328,3.7861,3.4701,4.4586,4.9226,4.5042,4.1413,3.1774,3.3399,2.6724,3.7141,4.4694,2.7748,4.1774
877.00,3.2653,5.6349,5.5931,3.4668,3.7471,3.3717,4.8402,3.7935,3.4801,4.4676,4.9315,4.5154,4.1482,3.1854,3.3470,2.6768,3.7186,4.4771,2.7805,4.1843
878.00,3.2757,5.6448,5.6044,3.4762,3.7532,3.3779,4.8500,3.8019,3.4910,4.4767,4.9430,4.5262,4.1551,3.1927,3.3577,2.6822,3.7261,4.4877,2.7885,4.1928
879.00,3.2873,5.6595,5.6138,3.4821,3.7590,3.3866,4.8592,3.8087,3.5032,4.4849,4.9547,4.5364,4.1601,3.2013,3.3655,2.6894,3.7341,4.5001,2.7944,4.2021
880.00,3.2968,5.6679,5.6258,3.4901,3.7638,3.3944,4.8680,3.8178,3.5141,4.4929,4.9637,4.5460,4.1666,3.2074,3.3715,2.6945,3.7384,4.5068,2.7998,4.2058
881.00,3.3041,5.6789,5.6358,3.4979,3.7694,3.4010,4.8781,3.8259,3.5247,4.5002,4.9730,4.5587,4.1703,3.2159,3.3771,2.6999,3.7435,4.5165,2.8073,4.2125
882.00,3.3115,5.6871,5.6443,3.5057,3.7735,3.4076,4.8867,3.8325,3.5326,4.5060,4.9810,4.5670,4.1739,3.2217,3.3840,2.7025,3.7471,4.5233,2.8121,4.2176
883.00,3.3210,5.6984,5.6560,3.5138,3.7797,3.4137,4.8933,3.8413,3.5426,4.5155,4.9895,4.5790,4.1822,3.2286,3.3924,2.7067,3.7527,4.5329,2.8183,4.2247
884.00,3.3309,5.7062,5.6646,3.5218,3.7854,3.4191,4.9022,3.8479,3.5530,4.5233,5.0011,4.5877,4.1879,3.2371,3.4017,2.7137,3.7587,4.5433,2.8260,4.2319
885.00,3.3415,5.7186,5.6729,3.5312,3.7899,3.4275,4.9111,3.8574,3.5657,4.5304,5.0126,4.5974,4.1950,3.2435,3.4092,2.7195,3.7655,4.5537,2.8322,4.2392
886.00,3.3509,5.7319,5.6860,3.5375,3.7971,3.4370,4.9218,3.8670,3.5781,4.5399,5.0235,4.6071,4.1999,3.2525,3.4176,2.7280,3.7726,4.5632,2.8400,4.2465
887.00,3.3566,5.7380,5.6947,3.5432,3.8007,3.4439,4.9296,3.8725,3.5844,4.5461,5.0291,4.6142,4.2054,3.2573,3.4194,2.7299,3.7754,4.5694,2.8463,4.2504
888.00,3.3655,5.7467,5.7037,3.5508,3.8063,3.4471,4.9384,3.8788,3.5922,4.5521,5.0382,4.6226,4.2083,3.2640,3.4278,2.7345,3.7790,4.5773,2.8499,4.2553
889.00,3.3749,5.7567,5.7136,3.5590,3.8123,3.4539,4.9464,3.8874,3.6040,4.5612,5.0483,4.6330,4.2145,3.2724,3.4356,2.7376,3.7849,4.5847,2.8558,4.2635
890.00,3.3846,5.7650,5.7228,3.5671,3.8174,3.4630,4.9559,3.8962,3.6156,4.5698,5.0591,4.6416,4.2232,3.2794,3.4433,2.7431,3.7910,4.5955,2.8619,4.2723
891.00,3.3954,5.7779,5.7334,3.5737,3.8210,3.4692,4.9645,3.9049,3.6265,4.5776,5.0705,4.6506,4.2291,3.2859,3.4511,2.7492,3.7969,4.6068,2.8690,4.2799
892.00,3.4019,5.7878,5.7423,3.5818,3.8268,3.4789,4.9733,3.9119,3.6372,4.5859,5.0800,4.6571,4.2321,3.2932,3.4573,2.7555,3.8031,4.6156,2.8741,4.2873
893.00,3.4098,5.7970,5.7534,3.5892,3.8311,3.4827,4.9806,3.9199,3.6453,4.5915,5.0862,4.6639,4.2366,3.2993,3.4643,2.7590,3.8049,4.6232,2.8809,4.2887
894.00,3.4178,5.8044,5.7607,3.5957,3.8355,3.4884,4.9870,3.9249,3.6525,4.5962,5.0944,4.6708,4.2402,3.3074,3.4695,2.7625,3.8086,4.6280,2.8878,4.2939
895.00,3.4271,5.8132,5.7693,3.6038,3.8412,3.4941,4.9962,3.9329,3.6639,4.6052,5.1025,4.6790,4.2467,3.3154,3.4776,2.7674,3.8138,4.6371,2.8916,4.3020
896.00,3.4371,5.8229,5.7807,3.6133,3.8460,3.5032,5.0056,3.9419,3.6754,4.6149,5.1155,4.6872,4.2544,3.3211,3.4871,2.7722,3.8217,4.6470,2.9002,4.3105
897.00,3.4474,5.8358,5.7896,3.6198,3.8520,3.5113,5.0111,3.9491,3.6884,4.6228,5.1256,4.6947,4.2593,3.3286,3.4932,2.7803,3.8283,4.6576,2.9068,4.3162
898.00,3.4560,5.8461,5.8005,3.6274,3.8565,3.5185,5.0221,3.9573,3.6980,4.6280,5.1362,4.7003,4.2638,3.3358,3.4996,2.7853,3.8335,4.6672,2.9123,4.3227
899.00,3.4623,5.8526,5.8107,3.6343,3.8616,3.5238,5.0310,3.9641,3.7051,4.6332,5.1417,4.7081,4.2677,3.3417,3.5048,2.7894,3.8361,4.6749,2.9181,4.3257
900.00,3.4702,5.8631,5.8224,3.6412,3.8671,3.5294,5.0400,3.9725,3.7159,4.6432,5.1515,4.7183,4.2735,3.3501,3.5129,2.7917,3.8389,4.6823,2.9235,4.3325
901.00,3.4801,5.8726,5.8277,3.6492,3.8712,3.5350,5.0464,3.9796,3.7249,4.6508,5.1590,4.7261,4.2793,3.3555,3.5189,2.7985,3.8467,4.6914,2.9291,4.3407
902.00,3.4905,5.8843,5.8399,3.6572,3.8764,3.5431,5.0552,3.9870,3.7364,4.6597,5.1726,4.7342,4.2862,3.3628,3.5281,2.8042,3.8518,4.7000,2.9346,4.3490
903.00,3.5006,5.8942,5.8510,3.6652,3.8830,3.5520,5.0652,3.9964,3.7475,4.6681,5.1834,4.7431,4.2934,3.3709,3.5355,2.8113,3.8595,4.7113,2.9421,4.3563
904.00,3.5082,5.9018,5.8568,3.6718,3.8870,3.5598,5.0731,4.0043,3.7577,4.6728,5.1908,4.7488,4.2964,3.3764,3.5416,2.8162,3.8627,4.7194,2.9500,4.3605
905.00,3.5133,5.9100,5.8664,3.6793,3.8909,3.5630,5.0800,4.0092,3.7644,4.6774,5.1962,4.7542,4.2976,3.3825,3.5444,2.8181,3.8660,4.7251,2.9530,4.3640
906.00,3.5231,5.9178,5.8750,3.6879,3.8964,3.5685,5.0879,4.0173,3.7739,4.6855,5.2047,4.7627,4.3040,3.3907,3.5539,2.8226,3.8703,4.7319,2.9602,4.3707
907.00,3.5325,5.9327,5.8875,3.6961,3.9038,3.5755,5.0991,4.0264,3.7862,4.6954,5.2175,4.7719,4.3126,3.4004,3.5618,2.8269,3.8754,4.7436,2.9653,4.3797
908.00,3.5428,5.9402,5.8945,3.7019,3.9068,3.5834,5.1057,4.0326,3.7976,4.7044,5.2272,4.7772,4.3166,3.4065,3.5708,2.8331,3.8824,4.7513,2.9721,4.3870
909.00,3.5489,5.9487,5.9021,3.7096,3.9129,3.5891,5.1128,4.0398,3.8069,4.7088,5.2355,4.7807,4.3213,3.4114,3.5764,2.8379,3.8856,4.7593,2.9755,4.3913
910.00,3.5599,5.9603,5.9139,3.7173,3.9169,3.5982,5.1211,4.0492,3.8177,4.7165,5.2459,4.7906,4.3250,3.4195,3.5815,2.8468,3.8932,4.7701,2.9841,4.3974
