USPM-SA v1.00 DATAFILE 380-1050
wavelength,DATA1,DATA2,DATA3,DATA4,DATA5,DATA6,DATA7,DATA8,DATA9,DATA10,DATA11,DATA12,DATA13,DATA14,DATA15,DATA16,DATA17,DATA18,DATA19,DATA20
775.00,3.2439,3.0867,2.8995,2.7615,4.1943,2.5248,3.1564,2.4559,2.2375,2.8503,2.5545,3.0414,2.1585,3.1710,2.3620,2.1078,4.0377,2.3817,2.5335,3.1439
776.00,3.2567,3.0925,2.9070,2.7692,4.2036,2.5331,3.1674,2.4652,2.2464,2.8589,2.5640,3.0506,2.1662,3.1818,2.3711,2.1148,4.0473,2.3900,2.5434,3.1543
777.00,3.2713,3.0991,2.9157,2.7761,4.2133,2.5420,3.1765,2.4747,2.2572,2.8682,2.5729,3.0610,2.1737,3.1947,2.3806,2.1216,4.0583,2.3986,2.5531,3.1648
778.00,3.2825,3.1060,2.9229,2.7830,4.2223,2.5501,3.1850,2.4833,2.2665,2.8758,2.5801,3.0689,2.1813,3.2068,2.3880,2.1271,4.0676,2.4066,2.5622,3.1748
779.00,3.2956,3.1133,2.9311,2.7899,4.2313,2.5594,3.1940,2.4925,2.2781,2.8853,2.5892,3.0774,2.1900,3.2188,2.3971,2.1342,4.0800,2.4156,2.5705,3.1853
780.00,3.3066,3.1176,2.9367,2.7965,4.2403,2.5666,3.2030,2.5004,2.2873,2.8920,2.5969,3.0847,2.1960,3.2303,2.4046,2.1386,4.0864,2.4232,2.5774,3.1930
781.00,3.3199,3.1228,2.9425,2.8026,4.2500,2.5757,3.2123,2.5086,2.2971,2.8990,2.6043,3.0930,2.2033,3.2397,2.4122,2.1436,4.0958,2.4296,2.5857,3.2024
782.00,3.3337,3.1286,2.9515,2.8092,4.2589,2.5842,3.2223,2.5178,2.3072,2.9082,2.6138,3.1017,2.2107,3.2515,2.4219,2.1514,4.1062,2.4381,2.5951,3.2132
783.00,3.3472,3.1352,2.9592,2.8168,4.2689,2.5920,3.2313,2.5270,2.3172,2.9166,2.6232,3.1102,2.2186,3.2636,2.4309,2.1576,4.1166,2.4459,2.6044,3.2237
784.00,3.3591,3.1410,2.9659,2.8220,4.2757,2.5998,3.2399,2.5347,2.3260,2.9248,2.6296,3.1187,2.2257,3.2758,2.4394,2.1619,4.1256,2.4547,2.6123,3.2328
785.00,3.3706,3.1474,2.9723,2.8290,4.2855,2.6077,3.2480,2.5435,2.3363,2.9321,2.6371,3.1270,2.2332,3.2876,2.4464,2.1687,4.1355,2.4628,2.6208,3.2424
786.00,3.3842,3.1533,2.9792,2.8362,4.2958,2.6167,3.2580,2.5530,2.3474,2.9389,2.6461,3.1352,2.2401,3.2986,2.4540,2.1731,4.1452,2.4712,2.6289,3.2525
787.00,3.3968,3.1588,2.9867,2.8428,4.3043,2.6254,3.2681,2.5610,2.3563,2.9474,2.6544,3.1433,2.2488,3.3098,2.4623,2.1795,4.1549,2.4778,2.6368,3.2609
788.00,3.4113,3.1651,2.9955,2.8498,4.3152,2.6346,3.2780,2.5701,2.3664,2.9563,2.6627,3.1514,2.2560,3.3225,2.4726,2.1852,4.1658,2.4864,2.6473,3.2716
789.00,3.4259,3.1737,3.0046,2.8572,4.3273,2.6444,3.2894,2.5804,2.3791,2.9665,2.6745,3.1627,2.2651,3.3364,2.4829,2.1948,4.1789,2.4956,2.6571,3.2826
790.00,3.4386,3.1812,3.0129,2.8637,4.3371,2.6545,3.2994,2.5894,2.3891,2.9760,2.6838,3.1731,2.2730,3.3498,2.4918,2.2009,4.1905,2.5052,2.6672,3.2943
791.00,3.4531,3.1899,3.0212,2.8736,4.3480,2.6636,3.3093,2.5993,2.4003,2.9843,2.6931,3.1835,2.2818,3.3625,2.5017,2.2068,4.2011,2.5148,2.6755,3.3061
792.00,3.4653,3.1954,3.0284,2.8807,4.3595,2.6738,3.3214,2.6083,2.4117,2.9924,2.7021,3.1903,2.2896,3.3753,2.5093,2.2138,4.2118,2.5235,2.6841,3.3162
793.00,3.4781,3.2017,3.0361,2.8875,4.3698,2.6822,3.3302,2.6178,2.4212,2.9993,2.7106,3.1985,2.2978,3.3860,2.5175,2.2192,4.2206,2.5301,2.6925,3.3248
794.00,3.4933,3.2070,3.0445,2.8945,4.3803,2.6914,3.3408,2.6267,2.4326,3.0096,2.7204,3.2069,2.3046,3.3983,2.5277,2.2257,4.2321,2.5387,2.7023,3.3343
795.00,3.5044,3.2120,3.0511,2.8997,4.3861,2.6987,3.3482,2.6338,2.4405,3.0170,2.7276,3.2142,2.3107,3.4084,2.5352,2.2316,4.2408,2.5456,2.7104,3.3444
796.00,3.5153,3.2174,3.0571,2.9047,4.3936,2.7054,3.3554,2.6414,2.4498,3.0232,2.7340,3.2224,2.3171,3.4190,2.5437,2.2365,4.2490,2.5541,2.7183,3.3516
797.00,3.5258,3.2228,3.0637,2.9109,4.4009,2.7113,3.3620,2.6485,2.4589,3.0299,2.7410,3.2298,2.3243,3.4291,2.5491,2.2415,4.2561,2.5609,2.7242,3.3605
798.00,3.5378,3.2268,3.0687,2.9169,4.4088,2.7195,3.3700,2.6570,2.4670,3.0364,2.7471,3.2355,2.3307,3.4396,2.5566,2.2453,4.2651,2.5685,2.7313,3.3674
799.00,3.5507,3.2318,3.0752,2.9234,4.4172,2.7275,3.3789,2.6655,2.4778,3.0436,2.7553,3.2429,2.3376,3.4496,2.5654,2.2510,4.2728,2.5757,2.7402,3.3770
800.00,3.5639,3.2369,3.0828,2.9302,4.4249,2.7350,3.3879,2.6749,2.4867,3.0510,2.7640,3.2502,2.3459,3.4607,2.5732,2.2572,4.2825,2.5825,2.7483,3.3855
801.00,3.5767,3.2430,3.0909,2.9363,4.4329,2.7428,3.3951,2.6828,2.4975,3.0603,2.7708,3.2604,2.3519,3.4726,2.5815,2.2626,4.2942,2.5908,2.7576,3.3965
802.00,3.5889,3.2496,3.0984,2.9441,4.4413,2.7503,3.4034,2.6913,2.5069,3.0693,2.7785,3.2688,2.3593,3.4843,2.5907,2.2696,4.3039,2.5991,2.7664,3.4061
803.00,3.6017,3.2562,3.1050,2.9505,4.4504,2.7589,3.4127,2.7003,2.5174,3.0767,2.7866,3.2778,2.3683,3.4957,2.5990,2.2752,4.3134,2.6078,2.7744,3.4154
804.00,3.6140,3.2612,3.1103,2.9566,4.4585,2.7674,3.4196,2.7080,2.5269,3.0828,2.7925,3.2843,2.3753,3.5058,2.6052,2.2806,4.3201,2.6144,2.7813,3.4233
805.00,3.6249,3.2635,3.1161,2.9620,4.4655,2.7737,3.4272,2.7150,2.5362,3.0888,2.7995,3.2907,2.3807,3.5145,2.6126,2.2839,4.3290,2.6195,2.7873,3.4299
806.00,3.6372,3.2688,3.1229,2.9676,4.4723,2.7814,3.4353,2.7230,2.5447,3.0968,2.8078,3.2971,2.3865,3.5236,2.6202,2.2902,4.3368,2.6264,2.7954,3.4380
807.00,3.6496,3.2749,3.1315,2.9744,4.4806,2.7895,3.4444,2.7324,2.5550,3.1053,2.8165,3.3072,2.3937,3.5366,2.6302,2.2952,4.3467,2.6343,2.8047,3.4484
808.00,3.6620,3.2827,3.1395,2.9824,4.4909,2.7990,3.4550,2.7407,2.5656,3.1141,2.8253,3.3169,2.4025,3.5502,2.6396,2.3037,4.3578,2.6437,2.8151,3.4597
809.00,3.6749,3.2882,3.1448,2.9886,4.4990,2.8060,3.4623,2.7487,2.5757,3.1209,2.8324,3.3231,2.4088,3.5609,2.6458,2.3075,4.3678,2.6512,2.8214,3.4678
810.00,3.6866,3.2940,3.1515,2.9962,4.5087,2.8158,3.4721,2.7573,2.5879,3.1290,2.8409,3.3318,2.4170,3.5715,2.6535,2.3132,4.3759,2.6602,2.8296,3.4775
811.00,3.6999,3.2994,3.1587,3.0026,4.5177,2.8240,3.4814,2.7672,2.5975,3.1358,2.8498,3.3384,2.4244,3.5818,2.6622,2.3189,4.3850,2.6664,2.8371,3.4856
812.00,3.7124,3.3051,3.1670,3.0086,4.5287,2.8328,3.4920,2.7756,2.6077,3.1450,2.8604,3.3477,2.4315,3.5946,2.6719,2.3263,4.3953,2.6753,2.8469,3.4954
813.00,3.7267,3.3117,3.1755,3.0152,4.5372,2.8415,3.5019,2.7836,2.6184,3.1540,2.8687,3.3580,2.4385,3.6066,2.6800,2.3335,4.4061,2.6840,2.8568,3.5059
814.00,3.7374,3.3180,3.1826,3.0228,4.5471,2.8490,3.5106,2.7919,2.6267,3.1598,2.8761,3.3652,2.4455,3.6190,2.6880,2.3385,4.4159,2.6908,2.8647,3.5163
815.00,3.7497,3.3242,3.1896,3.0286,4.5555,2.8572,3.5192,2.7999,2.6386,3.1681,2.8840,3.3739,2.4535,3.6309,2.6975,2.3439,4.4238,2.7008,2.8722,3.5264
816.00,3.7618,3.3295,3.1950,3.0360,4.5645,2.8663,3.5280,2.8080,2.6491,3.1741,2.8914,3.3798,2.4606,3.6402,2.7044,2.3484,4.4321,2.7080,2.8792,3.5345
817.00,3.7751,3.3340,3.2017,3.0427,4.5723,2.8747,3.5370,2.8176,2.6590,3.1825,2.8993,3.3860,2.4671,3.6497,2.7128,2.3544,4.4404,2.7147,2.8867,3.5428
818.00,3.7877,3.3389,3.2095,3.0483,4.5811,2.8812,3.5438,2.8245,2.6675,3.1892,2.9073,3.3954,2.4729,3.6613,2.7213,2.3610,4.4517,2.7213,2.8956,3.5510
819.00,3.7988,3.3453,3.2163,3.0540,4.5884,2.8894,3.5517,2.8340,2.6772,3.1973,2.9133,3.4031,2.4796,3.6731,2.7280,2.3661,4.4599,2.7292,2.9040,3.5607
820.00,3.8118,3.3504,3.2236,3.0604,4.5968,2.8961,3.5602,2.8415,2.6875,3.2051,2.9219,3.4126,2.4870,3.6841,2.7374,2.3722,4.4682,2.7374,2.9114,3.5705
821.00,3.8232,3.3565,3.2290,3.0677,4.6035,2.9043,3.5685,2.8493,2.6972,3.2123,2.9275,3.4199,2.4955,3.6949,2.7445,2.3775,4.4771,2.7454,2.9186,3.5788
822.00,3.8325,3.3598,3.2336,3.0733,4.6100,2.9102,3.5746,2.8578,2.7065,3.2173,2.9337,3.4249,2.5007,3.7035,2.7499,2.3808,4.4840,2.7500,2.9248,3.5850
823.00,3.8450,3.3641,3.2393,3.0795,4.6182,2.9173,3.5836,2.8649,2.7160,3.2242,2.9396,3.4329,2.5070,3.7132,2.7590,2.3862,4.4917,2.7561,2.9333,3.5927
824.00,3.8591,3.3703,3.2493,3.0872,4.6270,2.9271,3.5924,2.8741,2.7275,3.2333,2.9501,3.4419,2.5149,3.7231,2.7675,2.3933,4.5024,2.7650,2.9416,3.6035
825.00,3.8721,3.3765,3.2566,3.0943,4.6356,2.9343,3.6009,2.8829,2.7382,3.2432,2.9576,3.4514,2.5222,3.7370,2.7766,2.3999,4.5128,2.7729,2.9517,3.6138
826.00,3.8852,3.3839,3.2638,3.1024,4.6448,2.9425,3.6104,2.8921,2.7489,3.2517,2.9653,3.4599,2.5303,3.7499,2.7845,2.4060,4.5244,2.7826,2.9608,3.6253
827.00,3.8955,3.3893,3.2686,3.1081,4.6522,2.9506,3.6157,2.9002,2.7596,3.2579,2.9720,3.4674,2.5364,3.7594,2.7917,2.4109,4.5328,2.7901,2.9659,3.6326
828.00,3.9088,3.3954,3.2773,3.1165,4.6641,2.9595,3.6287,2.9103,2.7710,3.2666,2.9811,3.4774,2.5470,3.7719,2.8014,2.4177,4.5414,2.7983,2.9749,3.6448
829.00,3.9225,3.4013,3.2844,3.1249,4.6722,2.9684,3.6375,2.9196,2.7818,3.2743,2.9893,3.4857,2.5533,3.7831,2.8104,2.4240,4.5514,2.8066,2.9839,3.6522
830.00,3.9353,3.4063,3.2929,3.1313,4.6791,2.9755,3.6454,2.9283,2.7919,3.2824,2.9980,3.4943,2.5590,3.7935,2.8188,2.4297,4.5613,2.8130,2.9933,3.6610
831.00,3.9504,3.4129,3.3001,3.1385,4.6890,2.9833,3.6543,2.9363,2.8029,3.2906,3.0068,3.5038,2.5678,3.8062,2.8280,2.4377,4.5714,2.8218,3.0006,3.6730
832.00,3.9612,3.4197,3.3065,3.1459,4.6984,2.9929,3.6642,2.9456,2.8128,3.2992,3.0135,3.5131,2.5741,3.8193,2.8358,2.4432,4.5814,2.8311,3.0106,3.6824
833.00,3.9730,3.4256,3.3130,3.1534,4.7075,2.9995,3.6715,2.9532,2.8247,3.3075,3.0208,3.5208,2.5819,3.8302,2.8440,2.4489,4.5898,2.8392,3.0179,3.6924
834.00,3.9837,3.4310,3.3187,3.1601,4.7136,3.0084,3.6794,2.9617,2.8345,3.3123,3.0277,3.5278,2.5903,3.8400,2.8510,2.4515,4.5971,2.8452,3.0229,3.6996
835.00,3.9987,3.4347,3.3238,3.1663,4.7221,3.0154,3.6879,2.9701,2.8433,3.3202,3.0359,3.5340,2.5949,3.8486,2.8579,2.4579,4.6050,2.8515,3.0311,3.7074
836.00,4.0087,3.4405,3.3313,3.1715,4.7302,3.0231,3.6971,2.9781,2.8541,3.3279,3.0441,3.5410,2.6023,3.8602,2.8670,2.4652,4.6114,2.8588,3.0396,3.7150
837.00,4.0204,3.4446,3.3397,3.1775,4.7362,3.0288,3.7041,2.9850,2.8623,3.3343,3.0504,3.5505,2.6076,3.8706,2.8742,2.4692,4.6216,2.8655,3.0483,3.7241
838.00,4.0345,3.4533,3.3479,3.1866,4.7479,3.0381,3.7144,2.9959,2.8745,3.3442,3.0610,3.5610,2.6183,3.8851,2.8833,2.4761,4.6346,2.8759,3.0577,3.7366
839.00,4.0473,3.4588,3.3547,3.1952,4.7559,3.0459,3.7227,3.0049,2.8861,3.3505,3.0676,3.5684,2.6258,3.8950,2.8916,2.4827,4.6427,2.8847,3.0643,3.7457
840.00,4.0572,3.4628,3.3573,3.2004,4.7650,3.0519,3.7303,3.0107,2.8951,3.3572,3.0718,3.5751,2.6310,3.9036,2.8984,2.4857,4.6463,2.8901,3.0701,3.7517
841.00,4.0688,3.4674,3.3649,3.2057,4.7706,3.0605,3.7387,3.0191,2.9034,3.3633,3.0804,3.5811,2.6375,3.9141,2.9050,2.4902,4.6549,2.8963,3.0771,3.7586
842.00,4.0823,3.4726,3.3724,3.2123,4.7788,3.0688,3.7486,3.0288,2.9136,3.3708,3.0897,3.5902,2.6442,3.9246,2.9153,2.4982,4.6654,2.9037,3.0863,3.7695
843.00,4.0959,3.4801,3.3799,3.2188,4.7886,3.0769,3.7562,3.0371,2.9249,3.3794,3.0975,3.5992,2.6507,3.9377,2.9242,2.5047,4.6750,2.9120,3.0953,3.7804
844.00,4.1080,3.4873,3.3893,3.2273,4.7966,3.0856,3.7655,3.0468,2.9354,3.3893,3.1059,3.6103,2.6604,3.9510,2.9321,2.5104,4.6835,2.9219,3.1042,3.7908
845.00,4.1171,3.4909,3.3923,3.2318,4.8056,3.0911,3.7723,3.0524,2.9456,3.3943,3.1118,3.6147,2.6645,3.9588,2.9385,2.5136,4.6906,2.9284,3.1098,3.7978
846.00,4.1308,3.4972,3.3980,3.2395,4.8131,3.0995,3.7808,3.0620,2.9554,3.4007,3.1203,3.6216,2.6728,3.9682,2.9461,2.5204,4.6989,2.9352,3.1168,3.8056
847.00,4.1433,3.5011,3.4057,3.2464,4.8206,3.1088,3.7905,3.0700,2.9660,3.4074,3.1265,3.6284,2.6789,3.9778,2.9546,2.5247,4.7069,2.9415,3.1242,3.8133
848.00,4.1574,3.5072,3.4140,3.2540,4.8295,3.1148,3.7998,3.0797,2.9764,3.4173,3.1365,3.6378,2.6858,3.9905,2.9644,2.5324,4.7174,2.9491,3.1348,3.8237
849.00,4.1684,3.5115,3.4214,3.2573,4.8355,3.1224,3.8087,3.0861,2.9860,3.4248,3.1434,3.6464,2.6920,4.0009,2.9706,2.5397,4.7250,2.9566,3.1414,3.8329
850.00,4.1797,3.5201,3.4274,3.2659,4.8450,3.1304,3.8178,3.0945,2.9961,3.4321,3.1530,3.6562,2.7002,4.0129,2.9810,2.5450,4.7350,2.9660,3.1495,3.8427
851.00,4.1926,3.5257,3.4324,3.2736,4.8536,3.1385,3.8259,3.1036,3.0068,3.4394,3.1592,3.6626,2.7084,4.0231,2.9874,2.5493,4.7429,2.9744,3.1567,3.8520
852.00,4.2028,3.5289,3.4375,3.2794,4.8620,3.1445,3.8331,3.1108,3.0159,3.4445,3.1652,3.6684,2.7148,4.0325,2.9934,2.5522,4.7502,2.9798,3.1620,3.8580
853.00,4.2188,3.5372,3.4476,3.2873,4.8719,3.1553,3.8455,3.1218,3.0286,3.4546,3.1747,3.6782,2.7238,4.0445,3.0039,2.5602,4.7593,2.9880,3.1712,3.8684
854.00,4.2316,3.5416,3.4563,3.2941,4.8803,3.1628,3.8536,3.1297,3.0382,3.4638,3.1845,3.6866,2.7288,4.0561,3.0135,2.5675,4.7694,2.9958,3.1809,3.8775
855.00,4.2418,3.5471,3.4602,3.2996,4.8859,3.1682,3.8585,3.1363,3.0458,3.4691,3.1896,3.6935,2.7344,4.0661,3.0210,2.5712,4.7768,3.0032,3.1869,3.8860
856.00,4.2534,3.5525,3.4665,3.3049,4.8944,3.1761,3.8673,3.1440,3.0558,3.4767,3.1970,3.7016,2.7409,4.0763,3.0282,2.5770,4.7858,3.0117,3.1939,3.8958
857.00,4.2670,3.5619,3.4742,3.3148,4.9044,3.1859,3.8769,3.1554,3.0694,3.4850,3.2057,3.7105,2.7509,4.0898,3.0357,2.5829,4.7953,3.0213,3.2038,3.9056
858.00,4.2785,3.5659,3.4814,3.3218,4.9137,3.1931,3.8865,3.1640,3.0799,3.4911,3.2143,3.7187,2.7582,4.1000,3.0454,2.5860,4.8034,3.0274,3.2107,3.9134
859.00,4.2907,3.5698,3.4865,3.3271,4.9206,3.2009,3.8951,3.1717,3.0880,3.4984,3.2214,3.7238,2.7645,4.1078,3.0520,2.5940,4.8085,3.0339,3.2178,3.9214
860.00,4.3045,3.5752,3.4950,3.3339,4.9278,3.2084,3.9040,3.1800,3.0985,3.5070,3.2289,3.7332,2.7704,4.1175,3.0611,2.6014,4.8186,3.0418,3.2265,3.9305
861.00,4.3184,3.5827,3.5027,3.3409,4.9386,3.2156,3.9134,3.1881,3.1113,3.5170,3.2371,3.7442,2.7773,4.1326,3.0715,2.6067,4.8296,3.0515,3.2353,3.9423
862.00,4.3303,3.5915,3.5097,3.3495,4.9457,3.2239,3.9220,3.1982,3.1202,3.5243,3.2474,3.7523,2.7865,4.1443,3.0783,2.6131,4.8384,3.0617,3.2438,3.9526
863.00,4.3408,3.5940,3.5136,3.3545,4.9528,3.2307,3.9305,3.2039,3.1302,3.5288,3.2527,3.7580,2.7925,4.1536,3.0856,2.6163,4.8455,3.0680,3.2490,3.9579
864.00,4.3511,3.5978,3.5192,3.3607,4.9595,3.2368,3.9374,3.2122,3.1406,3.5347,3.2588,3.7632,2.7985,4.1611,3.0911,2.6206,4.8515,3.0725,3.2541,3.9649
865.00,4.3638,3.6026,3.5268,3.3671,4.9682,3.2463,3.9464,3.2209,3.1492,3.5415,3.2669,3.7701,2.8050,4.1709,3.1009,2.6265,4.8599,3.0792,3.2629,3.9740
866.00,4.3774,3.6077,3.5340,3.3734,4.9770,3.2517,3.9547,3.2295,3.1612,3.5506,3.2756,3.7795,2.8106,4.1836,3.1096,2.6334,4.8718,3.0856,3.2702,3.9843
867.00,4.3874,3.6123,3.5415,3.3778,4.9821,3.2594,3.9624,3.2372,3.1688,3.5582,3.2812,3.7880,2.8169,4.1931,3.1165,2.6388,4.8771,3.0948,3.2798,3.9920
868.00,4.3993,3.6202,3.5479,3.3856,4.9902,3.2687,3.9718,3.2455,3.1787,3.5646,3.2891,3.7965,2.8244,4.2046,3.1240,2.6435,4.8864,3.1036,3.2873,4.0024
869.00,4.4114,3.6268,3.5543,3.3932,4.9998,3.2752,3.9798,3.2537,3.1899,3.5724,3.2970,3.8036,2.8333,4.2160,3.1301,2.6470,4.8956,3.1097,3.2920,4.0101
870.00,4.4236,3.6306,3.5578,3.3991,5.0063,3.2832,3.9888,3.2627,3.1992,3.5783,3.3038,3.8097,2.8373,4.2241,3.1394,2.6523,4.9036,3.1171,3.3000,4.0169
871.00,4.4356,3.6327,3.5654,3.4045,5.0142,3.2904,3.9960,3.2701,3.2087,3.5844,3.3109,3.8142,2.8451,4.2320,3.1451,2.6568,4.9086,3.1223,3.3045,4.0240
872.00,4.4478,3.6396,3.5729,3.4108,5.0203,3.2979,4.0054,3.2783,3.2191,3.5935,3.3185,3.8231,2.8514,4.2444,3.1553,2.6649,4.9198,3.1309,3.3159,4.0343
873.00,4.4601,3.6475,3.5816,3.4180,5.0307,3.3058,4.0143,3.2875,3.2292,3.6023,3.3277,3.8349,2.8593,4.2575,3.1640,2.6712,4.9298,3.1396,3.3239,4.0444
874.00,4.4708,3.6526,3.5882,3.4241,5.0374,3.3126,4.0221,3.2956,3.2404,3.6090,3.3352,3.8412,2.8655,4.2673,3.1728,2.6753,4.9372,3.1482,3.3315,4.0539
875.00,4.4792,3.6581,3.5919,3.4312,5.0439,3.3200,4.0290,3.3030,3.2484,3.6129,3.3406,3.8471,2.8719,4.2765,3.1765,2.6789,4.9418,3.1534,3.3366,4.0608
876.00,4.4934,3.6622,3.5984,3.4360,5.0528,3.3285,4.0390,3.3121,3.2596,3.6205,3.3481,3.8531,2.8791,4.2861,3.1869,2.6844,4.9510,3.1604,3.3424,4.0680
877.00,4.5069,3.6653,3.6064,3.4421,5.0608,3.3356,4.0466,3.3204,3.2691,3.6284,3.3565,3.8593,2.8851,4.2957,3.1939,2.6911,4.9600,3.1672,3.3508,4.0760
878.00,4.5201,3.6712,3.6137,3.4499,5.0695,3.3432,4.0557,3.3295,3.2796,3.6381,3.3642,3.8686,2.8917,4.3067,3.2034,2.6974,4.9685,3.1737,3.3600,4.0873
879.00,4.5307,3.6788,3.6215,3.4553,5.0769,3.3503,4.0646,3.3369,3.2892,3.6463,3.3713,3.8794,2.8976,4.3188,3.2109,2.7027,4.9777,3.1841,3.3675,4.0952
880.00,4.5412,3.6829,3.6274,3.4619,5.0842,3.3581,4.0719,3.3452,3.2992,3.6509,3.3777,3.8863,2.9050,4.3302,3.2184,2.7060,4.9866,3.1916,3.3734,4.1044
881.00,4.5520,3.6878,3.6322,3.4691,5.0930,3.3655,4.0801,3.3531,3.3089,3.6571,3.3847,3.8921,2.9119,4.3390,3.2236,2.7114,4.9942,3.1977,3.3799,4.1118
882.00,4.5626,3.6913,3.6370,3.4735,5.1002,3.3730,4.0869,3.3609,3.3186,3.6633,3.3917,3.8979,2.9173,4.3478,3.2316,2.7141,5.0002,3.2038,3.3851,4.1176
883.00,4.5751,3.6969,3.6448,3.4792,5.1053,3.3808,4.0974,3.3693,3.3287,3.6717,3.4001,3.9031,2.9243,4.3576,3.2402,2.7219,5.0088,3.2095,3.3942,4.1264
884.00,4.5877,3.7007,3.6540,3.4860,5.1144,3.3862,4.1048,3.3766,3.3363,3.6795,3.4071,3.9132,2.9300,4.3679,3.2475,2.7275,5.0162,3.2166,3.4017,4.1357
885.00,4.5982,3.7067,3.6590,3.4906,5.1214,3.3938,4.1133,3.3849,3.3461,3.6862,3.4131,3.9213,2.9356,4.3802,3.2563,2.7334,5.0254,3.2261,3.4092,4.1459
886.00,4.6103,3.7136,3.6670,3.4992,5.1304,3.4021,4.1215,3.3943,3.3567,3.6942,3.4203,3.9299,2.9436,4.3915,3.2629,2.7372,5.0352,3.2338,3.4176,4.1565
887.00,4.6181,3.7170,3.6703,3.5028,5.1379,3.4089,4.1258,3.4011,3.3658,3.6992,3.4264,3.9348,2.9494,4.3998,3.2687,2.7411,5.0408,3.2395,3.4211,4.1609
888.00,4.6302,3.7202,3.6740,3.5078,5.1452,3.4143,4.1345,3.4085,3.3735,3.7048,3.4336,3.9410,2.9553,4.4078,3.2757,2.7447,5.0478,3.2443,3.4258,4.1675
889.00,4.6402,3.7242,3.6837,3.5146,5.1521,3.4232,4.1440,3.4180,3.3847,3.7118,3.4408,3.9475,2.9609,4.4182,3.2841,2.7514,5.0561,3.2508,3.4336,4.1753
890.00,4.6536,3.7301,3.6919,3.5199,5.1599,3.4307,4.1524,3.4256,3.3944,3.7214,3.4494,3.9551,2.9671,4.4286,3.2923,2.7569,5.0648,3.2578,3.4436,4.1850
891.00,4.6659,3.7342,3.6983,3.5264,5.1660,3.4377,4.1597,3.4317,3.4037,3.7279,3.4543,3.9641,2.9724,4.4408,3.2997,2.7630,5.0745,3.2657,3.4515,4.1932
892.00,4.6749,3.7399,3.7023,3.5323,5.1730,3.4434,4.1688,3.4395,3.4138,3.7320,3.4612,3.9712,2.9789,4.4515,3.3070,2.7673,5.0800,3.2734,3.4553,4.2005
893.00,4.6827,3.7449,3.7077,3.5377,5.1804,3.4510,4.1727,3.4475,3.4217,3.7380,3.4668,3.9774,2.9850,4.4582,3.3136,2.7689,5.0857,3.2799,3.4604,4.2079
894.00,4.6946,3.7470,3.7121,3.5421,5.1869,3.4576,4.1815,3.4556,3.4307,3.7439,3.4735,3.9816,2.9902,4.4669,3.3193,2.7734,5.0924,3.2845,3.4665,4.2134
895.00,4.7064,3.7534,3.7209,3.5494,5.1948,3.4642,4.1903,3.4636,3.4397,3.7528,3.4801,3.9888,2.9982,4.4770,3.3279,2.7794,5.1005,3.2906,3.4756,4.2216
896.00,4.7190,3.7559,3.7277,3.5536,5.2020,3.4712,4.1984,3.4712,3.4510,3.7616,3.4891,3.9980,3.0046,4.4868,3.3369,2.7861,5.1097,3.2970,3.4832,4.2323
897.00,4.7296,3.7636,3.7342,3.5595,5.2092,3.4792,4.2054,3.4808,3.4591,3.7680,3.4949,4.0066,3.0109,4.4990,3.3450,2.7907,5.1192,3.3065,3.4912,4.2403
898.00,4.7386,3.7678,3.7407,3.5669,5.2169,3.4863,4.2122,3.4871,3.4669,3.7738,3.5004,4.0118,3.0152,4.5087,3.3523,2.7958,5.1273,3.3128,3.4975,4.2497
899.00,4.7491,3.7713,3.7443,3.5723,5.2227,3.4914,4.2197,3.4960,3.4771,3.7787,3.5069,4.0161,3.0213,4.5159,3.3559,2.7988,5.1316,3.3174,3.5015,4.2549
900.00,4.7593,3.7756,3.7510,3.5765,5.2328,3.5005,4.2286,3.5030,3.4865,3.7855,3.5149,4.0233,3.0290,4.5253,3.3625,2.8036,5.1396,3.3239,3.5089,4.2631
901.00,4.7713,3.7796,3.7592,3.5836,5.2379,3.5064,4.2368,3.5126,3.4964,3.7902,3.5209,4.0287,3.0331,4.5347,3.3738,2.8089,5.1465,3.3310,3.5148,4.2695
902.00,4.7833,3.7856,3.7658,3.5882,5.2457,3.5131,4.2466,3.5206,3.5062,3.8006,3.5295,4.0383,3.0398,4.5464,3.3806,2.8158,5.1583,3.3382,3.5247,4.2793
903.00,4.7948,3.7916,3.7742,3.5961,5.2543,3.5202,4.2545,3.5294,3.5150,3.8080,3.5344,4.0479,3.0467,4.5581,3.3874,2.8216,5.1678,3.3474,3.5323,4.2886
904.00,4.8041,3.7961,3.7780,3.5999,5.2594,3.5272,4.2593,3.5354,3.5226,3.8127,3.5396,4.0527,3.0517,4.5666,3.3929,2.8249,5.1727,3.3537,3.5359,4.2960
905.00,4.8123,3.7975,3.7809,3.6045,5.2667,3.5319,4.2645,3.5403,3.5299,3.8162,3.5444,4.0569,3.0567,4.5737,3.3991,2.8264,5.1775,3.3576,3.5403,4.2997
906.00,4.8237,3.8015,3.7874,3.6086,5.2730,3.5403,4.2753,3.5502,3.5403,3.8234,3.5523,4.0626,3.0629,4.5839,3.4069,2.8330,5.1838,3.3631,3.5476,4.3087
907.00,4.8369,3.8073,3.7967,3.6164,5.2826,3.5493,4.2844,3.5597,3.5503,3.8324,3.5608,4.0715,3.0701,4.5947,3.4171,2.8384,5.1955,3.3711,3.5555,4.3179
